Time,Name,engName,pctChg,in_flow,super_in_flow,big_in_flow,mid_in_flow,sml_in_flow,mktCap
2025-05-30 16:22:12,STLA,Stellantis,-1.36,9.0,0.0,-0.0,8.0,1.0,29
2025-05-30 16:22:16,LULU,Lululemon,-0.68,-13.0,0.0,-4.0,-9.0,0.0,36
2025-05-30 16:22:18,CTSH,Cognizant,-0.37,-3.0,0.0,-2.0,-1.0,-0.0,40
2025-05-30 16:22:15,TTWO,Take-Two,0.01,-9.0,0.0,-4.0,-5.0,0.0,41
2025-05-30 16:22:16,PEG,Publ,1.63,8.0,0.0,-0.0,2.0,6.0,40
2025-05-30 16:22:04,VEEV,Veeva,-0.92,15.0,0.0,12.0,3.0,0.0,45
2025-05-30 16:22:20,GRMN,Garmin,-1.67,-2.0,0.0,1.0,-3.0,0.0,38
2025-05-30 16:22:22,PCG,PG&E,-1.41,-4.0,0.0,-4.0,-0.0,-0.0,37
2025-05-30 16:22:22,CBRE,Cbre,-0.29,-1.0,0.0,0.0,-0.0,-1.0,37
2025-05-30 16:22:13,OTIS,Otis,-0.09,0.0,0.0,1.0,-0.0,-1.0,38
2025-05-30 16:22:20,ZS,Zscaler,8.18,32.0,0.0,9.0,23.0,0.0,42
2025-05-30 16:22:27,DHI,D,-0.79,-4.0,0.0,-1.0,-1.0,-2.0,36
2025-05-30 16:22:21,EA,Electronic,0.0,3.0,0.0,3.0,0.0,0.0,36
2025-05-30 16:22:26,PRU,Prudential,-1.03,0.0,0.0,1.0,0.0,-1.0,37
2025-05-30 16:22:34,ED,Consolidated,0.62,8.0,0.0,2.0,1.0,5.0,37
2025-05-30 16:22:33,TTD,The,-0.75,2.0,0.0,-0.0,1.0,1.0,37
2025-05-30 16:22:35,BKR,Baker,-1.77,0.0,0.0,1.0,-1.0,-0.0,36
2025-05-30 16:22:40,CRWV,"CoreWeave,",3.06,-68.0,0.0,-5.0,-47.0,-16.0,52
2025-05-30 16:22:33,HIG,The,-0.31,-1.0,0.0,-1.0,-0.0,0.0,37
2025-05-30 16:22:10,ALNY,Alnylam,3.62,-6.0,0.0,-12.0,6.0,0.0,40
2025-05-30 16:22:16,RMD,Resmed,-0.31,0.0,0.0,0.0,-0.0,0.0,36
2025-05-30 16:22:20,CAH,Cardinal,0.39,1.0,0.0,-0.0,1.0,0.0,37
2025-05-30 16:22:46,FERG,Ferguson,-0.66,5.0,0.0,-4.0,9.0,0.0,36
2025-05-30 16:22:29,ARES,Ares,-0.5,3.0,0.0,0.0,0.0,3.0,54
2025-05-30 16:21:05,VMC,Vulcan,-0.94,7.0,0.0,1.0,6.0,0.0,35
2025-05-30 16:22:17,FER,Ferrovial,-0.45,0.0,0.0,0.0,0.0,0.0,37
2025-05-30 16:21:29,ODFL,Old,-0.96,0.0,0.0,0.0,0.0,0.0,34
2025-05-30 16:22:52,SLF,Sun,1.17,0.0,0.0,0.0,-0.0,-0.0,37
2025-05-30 16:22:32,TRGP,Targa,-0.84,-2.0,0.0,2.0,-4.0,0.0,34
2025-05-30 16:22:53,ETR,Entergy,0.47,1.0,0.0,1.0,-1.0,1.0,36
2025-05-30 16:22:19,WPM,Wheaton,0.62,-2.0,0.0,-1.0,-1.0,0.0,39
2025-05-30 16:23:00,XYZ,Block,-0.98,-1.0,0.0,-7.0,2.0,4.0,38
2025-05-30 16:23:03,ACGL,Arch,0.63,-3.0,0.0,-1.0,-2.0,-0.0,36
2025-05-30 16:22:17,WAB,Wabtec,-0.04,2.0,0.0,-0.0,2.0,0.0,34
2025-05-30 16:23:01,SYY,Sysco,2.16,2.0,0.0,0.0,-0.0,2.0,36
2025-05-30 16:23:01,HUBS,Hubspot,0.05,-43.0,0.0,-21.0,-22.0,0.0,31
2025-05-30 16:22:28,ROK,Rockwell,-0.34,3.0,0.0,-0.0,3.0,0.0,35
2025-05-30 16:22:53,STZ,Constelltn,-1.22,-12.0,0.0,3.0,-15.0,0.0,32
2025-05-30 16:22:43,EFX,Equifax,-0.29,3.0,0.0,0.0,3.0,0.0,33
2025-05-30 16:22:14,IT,Gartner,-0.61,-1.0,0.0,-0.0,-1.0,0.0,33
2025-05-30 16:21:00,TW,Tradeweb,0.06,1.0,0.0,0.0,1.0,0.0,34
2025-05-30 16:22:26,MPWR,Monolithic,-4.0,-9.0,0.0,-6.0,-3.0,0.0,31
2025-05-30 16:23:13,LYV,Live,-0.11,-7.0,0.0,-7.0,-0.0,-0.0,32
2025-05-30 16:22:13,MLM,Martin,-1.21,-2.0,0.0,1.0,-3.0,0.0,33
2025-05-30 16:23:14,WEC,WEC,0.85,0.0,0.0,0.0,0.0,-0.0,34
2025-05-30 16:23:02,IR,Ingersoll-Rand,-0.73,5.0,0.0,-0.0,1.0,4.0,33
2025-05-30 16:23:12,HEI,Heico,-0.76,-6.0,0.0,-3.0,-3.0,0.0,41
2025-05-30 16:23:21,DXCM,Dexcom,0.92,0.0,0.0,-2.0,-1.0,3.0,34
2025-05-30 16:22:50,GEHC,Ge,-1.65,-6.0,0.0,-1.0,-3.0,-2.0,32
2025-05-30 16:23:30,EQT,Eqt,-1.14,-1.0,0.0,-3.0,2.0,-0.0,33
2025-05-30 16:23:31,DAL,Delta,-0.52,-2.0,0.0,0.0,1.0,-3.0,32
2025-05-30 16:23:30,EBAY,Ebay,0.57,0.0,0.0,1.0,-2.0,1.0,34
2025-05-30 16:23:30,MCHP,Microchip,-1.02,15.0,0.0,9.0,3.0,3.0,31
2025-05-30 16:13:11,TPL,Texas,-4.95,-6.0,0.0,-5.0,-1.0,0.0,26
2025-05-30 16:23:31,KHC,Kraft,0.0,2.0,0.0,-3.0,3.0,2.0,31
2025-05-30 16:23:36,CSGP,Costar,-2.2,-8.0,0.0,0.0,-4.0,-4.0,31
2025-05-30 16:23:13,A,Agilent,-0.78,-2.0,0.0,-1.0,-1.0,0.0,32
2025-05-30 16:22:46,TKO,TKO,-0.48,2.0,0.0,1.0,1.0,0.0,31
2025-05-30 16:23:23,HSY,Hershey,-0.48,5.0,0.0,2.0,3.0,0.0,33
2025-05-30 16:23:42,QSR,Restaurant,0.48,2.0,0.0,1.0,1.0,0.0,23
2025-05-30 16:22:52,BRO,Brown,0.51,2.0,0.0,0.0,1.0,1.0,32
2025-05-30 16:23:18,XYL,Xylem,0.22,2.0,0.0,0.0,1.0,1.0,31
2025-05-30 16:23:44,NRG,Nrg,0.34,8.0,0.0,10.0,-2.0,0.0,30
2025-05-30 16:23:09,RJF,Raymond,-0.16,3.0,0.0,2.0,1.0,0.0,30
2025-05-30 16:23:47,FWONK,Liberty,-0.37,4.0,0.0,6.0,-2.0,0.0,24
2025-05-30 15:50:12,FWONA,Liberty,-0.05,0.0,0.0,0.0,-0.0,0.0,22
2025-05-30 16:22:56,WTW,Willis,0.34,2.0,0.0,1.0,1.0,0.0,31
2025-05-30 16:23:33,LPLA,Lpl,-0.38,-9.0,0.0,-10.0,1.0,0.0,31
2025-05-30 16:23:37,CNC,Centene,0.46,-2.0,0.0,-2.0,0.0,0.0,28
2025-05-30 16:23:44,FNV,Franco,0.0,-1.0,0.0,0.0,-1.0,0.0,32
2025-05-30 16:23:52,B,Barrick,0.32,-1.0,0.0,3.0,-3.0,-1.0,33
2025-05-30 16:21:49,ANSS,Ansys,0.15,-7.0,0.0,0.0,-7.0,0.0,29
2025-05-30 16:23:48,CCL,Carnival,-0.17,-2.0,0.0,-2.0,-0.0,-0.0,27
2025-05-30 16:24:01,GIS,General,0.22,2.0,0.0,0.0,1.0,1.0,30
2025-05-30 16:24:00,MTB,M&T,-0.37,2.0,0.0,0.0,2.0,0.0,29
2025-05-30 16:24:08,OWL,Blue,-1.55,0.0,0.0,0.0,0.0,-0.0,29
2025-05-30 16:24:02,LVS,Las,-0.27,12.0,0.0,7.0,1.0,4.0,29
2025-05-30 16:22:19,CQP,Cheniere,0.66,0.0,0.0,0.0,-0.0,0.0,28
2025-05-30 16:23:55,LEN,Lennar,-0.79,3.0,0.0,1.0,1.0,1.0,28
2025-05-30 16:24:10,DD,Dupont,-2.49,-15.0,0.0,-13.0,-0.0,-2.0,28
2025-05-30 16:23:50,HUM,Humana,1.21,0.0,0.0,0.0,-0.0,0.0,28
2025-05-30 16:22:50,DTE,Dte,-0.18,-3.0,0.0,-0.0,-0.0,-3.0,28
2025-05-30 16:24:01,KEYS,Keysight,-1.3,0.0,0.0,0.0,-0.0,0.0,27
2025-05-30 16:22:53,K,Kellanova,-0.01,-9.0,0.0,-4.0,-3.0,-2.0,29
2025-05-30 16:23:36,BR,Broadridge,0.37,4.0,0.0,1.0,3.0,0.0,28
2025-05-30 16:23:28,NTR,Nutrien,-0.26,-3.0,0.0,-0.0,-0.0,-3.0,29
2025-05-30 16:24:20,TSCO,Tractor,-0.67,-4.0,0.0,-1.0,-1.0,-2.0,26
2025-05-30 16:24:27,STT,State,-0.82,1.0,0.0,0.0,1.0,-0.0,28
2025-05-30 16:22:36,AWK,American,0.57,2.0,0.0,0.0,2.0,0.0,28
2025-05-30 16:23:04,WRB,W.R,0.35,0.0,0.0,-0.0,0.0,-0.0,28
2025-05-30 16:24:29,HPQ,Hp,-0.56,10.0,0.0,6.0,1.0,3.0,23
2025-05-30 16:22:13,ROL,Rollins,0.25,0.0,0.0,0.0,0.0,-0.0,28
2025-05-30 16:24:34,SMCI,Super,-3.5,-56.0,0.0,-20.0,-31.0,-5.0,24
2025-05-30 16:24:19,EXE,Expand,-0.54,6.0,0.0,1.0,2.0,3.0,27
2025-05-30 16:23:22,AEE,Ameren,0.32,0.0,0.0,-1.0,1.0,0.0,26
2025-05-30 16:23:13,GDDY,Godaddy,-0.37,1.0,0.0,0.0,1.0,0.0,26
2025-05-30 16:24:33,IOT,Samsara,-0.15,-38.0,0.0,-37.0,-0.0,-1.0,26
2025-05-30 16:24:10,NUE,Nucor,-1.06,4.0,0.0,-1.0,3.0,2.0,25
2025-05-30 16:22:25,VRSN,Verisign,0.31,7.0,0.0,2.0,5.0,0.0,25
2025-05-30 16:24:43,RKT,Rocket,-1.38,1.0,0.0,1.0,-0.0,0.0,26
2025-05-30 16:24:31,IP,International,-0.5,3.0,0.0,-2.0,2.0,3.0,25
2025-05-30 16:24:48,FITB,Fifth,-0.63,-4.0,0.0,-3.0,-1.0,0.0,25
2025-05-30 16:21:48,UI,Ubiquiti,-2.04,0.0,0.0,0.0,-0.0,0.0,23
2025-05-30 16:23:43,PPG,Ppg,-1.11,5.0,0.0,1.0,3.0,1.0,25
2025-05-30 16:24:50,TOST,Toast,-1.7,-8.0,0.0,-2.0,-2.0,-4.0,24
2025-05-30 16:24:51,ZM,Zoom,0.23,-1.0,0.0,0.0,0.0,-1.0,24
2025-05-30 16:24:55,PPL,PPL,0.29,-3.0,0.0,-1.0,-1.0,-1.0,26
2025-05-30 16:01:45,FCNCA,First,-0.6,-3.0,0.0,-3.0,0.0,0.0,24
2025-05-30 16:22:57,DOV,Dover,-0.91,-3.0,0.0,-1.0,-2.0,0.0,24
2025-05-30 16:24:46,UAL,United,-0.62,3.0,0.0,4.0,-4.0,3.0,26
2025-05-30 16:25:03,VLTO,Veralto,-0.44,-1.0,0.0,-1.0,-0.0,0.0,25
2025-05-30 16:21:31,ATO,Atmos,0.05,-1.0,0.0,1.0,-2.0,0.0,25
2025-05-30 16:23:08,CVE,Cenovus,-2.07,-4.0,0.0,-0.0,-3.0,-1.0,24
2025-05-30 16:25:05,CDW,CDW,-1.54,-4.0,0.0,-1.0,-3.0,0.0,24
2025-05-30 16:12:53,TYL,Tyler,0.42,0.0,0.0,0.0,0.0,0.0,25
2025-05-30 16:25:07,FTV,Fortive,-1.3,-4.0,0.0,0.0,-0.0,-4.0,24
2025-05-30 16:24:27,DRI,Darden,-0.05,1.0,0.0,0.0,1.0,0.0,25
2025-05-30 16:24:47,STE,Steris,-0.28,-2.0,0.0,-0.0,-2.0,0.0,24
2025-05-30 16:24:56,IQV,Iqvia,-1.26,0.0,0.0,0.0,1.0,-1.0,24
2025-05-30 16:25:10,FE,Firstenergy,0.17,2.0,0.0,2.0,-0.0,-0.0,24
2025-05-30 16:20:51,CPAY,CORPAY,-0.89,-3.0,0.0,-0.0,-3.0,0.0,23
2025-05-30 16:25:10,CNP,Centerpoint,-0.22,2.0,0.0,2.0,0.0,0.0,25
2025-05-30 16:23:56,MKL,Markel,0.89,4.0,0.0,1.0,3.0,0.0,25
2025-05-30 16:25:18,SW,Smurfit,-2.25,-3.0,0.0,0.0,-1.0,-2.0,22
2025-05-30 16:24:58,FOX,Fox,-0.36,0.0,0.0,0.0,0.0,0.0,22
2025-05-30 16:25:20,FOXA,Fox,-0.31,1.0,0.0,-0.0,1.0,-0.0,25
2025-05-30 16:25:02,ADM,Archer,-0.81,2.0,0.0,1.0,0.0,1.0,23
2025-05-30 16:22:19,MTD,Mettler-Toledo,-1.16,0.0,0.0,-1.0,1.0,0.0,24
2025-05-30 16:25:18,DUOL,"Duolingo,",-0.74,9.0,0.0,3.0,6.0,0.0,23
2025-05-30 16:20:49,GIB,CGI,-0.57,0.0,0.0,0.0,0.0,0.0,24
2025-05-30 16:24:47,TU,Telus,0.86,0.0,0.0,-0.0,0.0,0.0,25
2025-05-30 16:22:26,CHKP,Check,0.75,2.0,0.0,1.0,1.0,0.0,24
2025-05-30 16:25:08,VG,Venture,-1.94,0.0,0.0,-0.0,-0.0,-0.0,28
2025-05-30 16:24:30,FTS,Fortis,0.41,0.0,0.0,0.0,-0.0,0.0,24
2025-05-30 16:25:38,CHD,Church,0.29,0.0,0.0,-0.0,-0.0,0.0,24
2025-05-30 16:25:37,CINF,Cincinnati,-0.19,-2.0,0.0,-0.0,-2.0,0.0,23
2025-05-30 16:25:28,HBAN,Huntington,-0.7,-14.0,0.0,-0.0,-12.0,-2.0,23
2025-05-30 16:25:08,EL,Estee,-0.45,1.0,0.0,0.0,0.0,1.0,24
2025-05-30 16:11:49,TDY,Teledyne,-0.24,22.0,0.0,22.0,-0.0,0.0,23
2025-05-30 16:25:40,HPE,Hewlett,-2.15,-4.0,0.0,-1.0,-0.0,-3.0,23
2025-05-30 16:25:39,ES,Eversource,-0.05,-4.0,0.0,-2.0,-1.0,-1.0,24
2025-05-30 16:25:26,SYF,Synchrony,-1.37,-1.0,0.0,0.0,0.0,-1.0,22
2025-05-30 16:25:41,STX,Seagate,-0.07,-7.0,0.0,-3.0,-2.0,-2.0,25
2025-05-30 16:24:42,PODD,Insulet,-0.18,2.0,0.0,1.0,1.0,0.0,23
2025-05-30 16:25:54,WBD,WARNER,-2.79,-20.0,0.0,1.0,-18.0,-3.0,24
2025-05-30 16:25:40,EIX,Edison,-0.86,-10.0,0.0,-1.0,-3.0,-6.0,21
2025-05-30 16:25:54,CCJ,Cameco,-2.05,-4.0,0.0,1.0,-0.0,-5.0,25
2025-05-30 16:25:46,OKTA,Okta,-3.25,-27.0,0.0,-7.0,-14.0,-6.0,18
2025-05-30 16:25:21,NTNX,Nutanix,-1.32,-3.0,0.0,-1.0,-0.0,-2.0,20
2025-05-30 16:25:52,PINS,Pinterest,-0.71,3.0,0.0,0.0,2.0,1.0,21
2025-05-30 16:22:09,GFS,Globalfoundries,-2.47,-2.0,0.0,0.0,-1.0,-1.0,20
2025-05-30 16:24:27,PBA,Pembina,-0.11,0.0,0.0,0.0,0.0,0.0,22
2025-05-30 16:25:57,AMCR,Amcor,-0.55,4.0,0.0,-0.0,3.0,1.0,21
2025-05-30 16:25:13,TROW,T,-1.05,-2.0,0.0,-0.0,-1.0,-1.0,21
2025-05-30 16:22:41,NVR,NVR,-0.51,-2.0,0.0,-1.0,-1.0,0.0,21
2025-05-30 16:23:50,LII,Lennox,-0.54,0.0,0.0,1.0,-1.0,0.0,20
2025-05-30 16:24:29,BIP,Brookfield,1.44,0.0,0.0,0.0,0.0,0.0,15
2025-05-30 16:24:25,WAT,Waters,-1.33,2.0,0.0,3.0,-1.0,0.0,21
2025-05-30 16:25:55,CMS,CMS,0.23,0.0,0.0,-0.0,-0.0,-0.0,21
2025-05-30 16:22:14,WSM,Williams,-1.17,-6.0,0.0,-0.0,-6.0,0.0,20
2025-05-30 16:26:15,DVN,Devon,-2.38,-1.0,0.0,-1.0,1.0,-1.0,20
2025-05-30 16:25:57,VIK,VIKING,-0.18,4.0,0.0,4.0,-0.0,0.0,20
2025-05-30 16:26:14,DOW,Dow,-1.39,-1.0,0.0,-1.0,-1.0,1.0,20
2025-05-30 16:26:16,EXPE,Expedia,0.0,-5.0,0.0,-1.0,-4.0,0.0,21
2025-05-30 16:24:30,EME,Emcor,-0.06,-2.0,0.0,-0.0,-2.0,0.0,21
2025-05-30 16:26:04,NTRS,Northern,-0.84,2.0,0.0,4.0,1.0,-3.0,21
2025-05-30 16:26:14,HUBB,Hubbell,-1.49,13.0,0.0,11.0,2.0,0.0,21
2025-05-30 16:26:27,PHM,Pultegroup,-0.63,0.0,0.0,0.0,-0.0,0.0,20
2025-05-30 16:26:25,RDDT,REDDIT,0.37,-4.0,0.0,-1.0,0.0,-3.0,20
2025-05-30 16:25:39,LH,Labcorp,0.41,1.0,0.0,0.0,1.0,0.0,21
2025-05-30 16:26:28,NTRA,Natera,-1.34,-9.0,0.0,-3.0,-6.0,0.0,21
2025-05-30 16:26:15,NTAP,Netapp,0.03,5.0,0.0,-1.0,3.0,3.0,20
2025-05-30 16:26:14,PTC,Ptc,-0.18,-1.0,0.0,0.0,-1.0,0.0,20
2025-05-30 16:26:25,GRAB,Grab,-0.72,-1.0,0.0,-0.0,-0.0,-1.0,20
2025-05-30 16:26:33,DG,Dollar,0.58,-4.0,0.0,1.0,-3.0,-2.0,21
2025-05-30 16:26:03,LDOS,Leidos,-0.4,15.0,0.0,15.0,-0.0,0.0,19
2025-05-30 16:26:41,RF,Regions,-0.56,0.0,0.0,-1.0,0.0,1.0,19
2025-05-30 16:25:53,MKC,Mccormick,-0.55,5.0,0.0,5.0,-0.0,-0.0,19
2025-05-30 16:26:45,GPN,Global,-0.76,1.0,0.0,-1.0,1.0,1.0,18
2025-05-30 16:26:36,RBA,RB,1.23,-3.0,0.0,-0.0,-2.0,-1.0,19
2025-05-30 16:26:21,STLD,Steel,-2.03,-3.0,0.0,-0.0,-1.0,-2.0,18
2025-05-30 16:26:12,WSO,Watsco,-0.37,0.0,0.0,-0.0,0.0,0.0,18
2025-05-30 16:26:08,AER,Aercap,0.18,1.0,0.0,-0.0,0.0,1.0,21
2025-05-30 16:26:48,IFF,International,-0.35,-1.0,0.0,-1.0,-0.0,0.0,19
2025-05-30 16:26:20,BCE,BCE,1.26,0.0,0.0,0.0,-0.0,0.0,20
2025-05-30 16:25:39,DGX,Quest,0.18,2.0,0.0,1.0,1.0,0.0,19
2025-05-30 16:26:40,SSNC,Ss&C,-0.1,0.0,0.0,-0.0,-0.0,0.0,20
2025-05-30 16:26:33,TSN,Tyson,0.81,-9.0,0.0,-11.0,1.0,1.0,20
2025-05-30 16:26:29,DECK,Deckers,-2.44,-1.0,0.0,-3.0,1.0,1.0,16
2025-05-30 16:27:01,ONON,On,0.34,3.0,0.0,-0.0,-0.0,3.0,19
2025-05-30 16:26:59,LYB,Lyondellbasell,-2.34,2.0,0.0,3.0,0.0,-1.0,18
2025-05-30 16:27:02,TPG,TPG,-1.63,-1.0,0.0,0.0,-1.0,-0.0,18
2025-05-30 16:26:59,ZBH,Zimmer,-0.9,-2.0,0.0,-1.0,0.0,-1.0,18
2025-05-30 16:27:02,FSLR,First,2.04,25.0,0.0,8.0,17.0,0.0,17
2025-05-30 16:26:56,RPRX,Royalty,1.07,-2.0,0.0,0.0,-1.0,-1.0,19
2025-05-30 16:26:50,CTRA,Coterra,-1.66,3.0,0.0,4.0,-1.0,-0.0,19
2025-05-30 16:27:12,ON,On,-1.49,-3.0,0.0,-3.0,-2.0,2.0,18
2025-05-30 16:26:35,L,Loews,-0.12,0.0,0.0,0.0,0.0,-0.0,19
2025-05-30 16:27:04,DOCU,Docusign,1.68,2.0,0.0,-0.0,-0.0,2.0,18
2025-05-30 16:26:51,ULTA,Ulta,11.3,-57.0,0.0,-23.0,-34.0,0.0,21
2025-05-30 16:27:12,LUV,Southwest,-0.92,7.0,0.0,0.0,5.0,2.0,19
2025-05-30 16:26:42,RYAN,Ryan,1.34,0.0,0.0,-0.0,0.0,0.0,19
2025-05-30 16:27:22,PSTG,Pure,-1.08,-1.0,0.0,0.0,-1.0,0.0,17
2025-05-30 16:27:20,BIIB,Biogen,-1.42,-6.0,0.0,-8.0,-1.0,3.0,19
2025-05-30 16:27:22,NI,NiSource,0.74,-1.0,0.0,-1.0,-0.0,0.0,18
2025-05-30 16:27:24,DKNG,Draftkings,-1.1,-10.0,0.0,-6.0,-3.0,-1.0,17
2025-05-30 16:26:18,PFG,Principal,-0.67,3.0,0.0,2.0,1.0,0.0,17
2025-05-30 16:27:28,HAL,Halliburton,-2.74,3.0,0.0,0.0,3.0,-0.0,17
2025-05-30 16:27:32,KEY,Keycorp,-0.69,-1.0,0.0,1.0,-4.0,2.0,17
2025-05-30 16:26:15,GWRE,Guidewire,0.48,1.0,0.0,0.0,1.0,0.0,18
2025-05-30 16:27:34,DLTR,Dollar,-0.03,0.0,0.0,0.0,-1.0,1.0,19
2025-05-30 16:27:31,CFG,Citizens,-0.27,-2.0,0.0,0.0,-1.0,-1.0,17
2025-05-30 16:27:37,RIVN,Rivian,-2.07,-8.0,0.0,2.0,-9.0,-1.0,17
2025-05-30 16:27:32,GFL,Gfl,0.87,0.0,0.0,1.0,-1.0,-0.0,18
2025-05-30 16:27:23,CRBG,Corebridge,-0.58,1.0,0.0,0.0,0.0,1.0,18
2025-05-30 16:27:42,JBL,Jabil,-1.13,-1.0,0.0,-2.0,1.0,0.0,18
2025-05-30 16:23:37,FDS,Factset,-1.39,-4.0,0.0,-2.0,-2.0,0.0,17
2025-05-30 16:27:43,TRU,TransUnion,-1.27,-1.0,0.0,-2.0,1.0,0.0,16
2025-05-30 16:27:25,GEN,GEN,0.39,-43.0,0.0,-42.0,-1.0,0.0,17
2025-05-30 16:27:40,GPC,Genuine,0.0,2.0,0.0,0.0,1.0,1.0,18
2025-05-30 16:27:24,TECK,Teck,-2.23,0.0,0.0,0.0,-0.0,0.0,18
2025-05-30 16:27:28,TWLO,Twilio,-1.17,-1.0,0.0,-1.0,-1.0,1.0,18
2025-05-30 16:27:43,USFD,Us,0.97,9.0,0.0,6.0,-0.0,3.0,18
2025-05-30 16:27:52,SMMT,Summit,-27.24,7.0,0.0,-3.0,3.0,7.0,14
2025-05-30 16:27:45,ESLT,Elbit,1.12,2.0,0.0,0.0,2.0,0.0,19
2025-05-30 16:27:24,CSL,Carlisle,-1.99,-8.0,0.0,-1.0,-7.0,0.0,16
2025-05-30 16:27:33,MOH,Molina,0.54,1.0,0.0,-1.0,2.0,0.0,17
2025-05-30 16:27:52,CYBR,Cyberark,-1.06,-6.0,0.0,-1.0,-5.0,0.0,19
